Date,2024-11-16 17:05:19
Measurement Type,RT
sensorName,['NONE', 'A', 'B', 'C', 'D', 'D1', 'D2', 'D3', 'D4'],sensorCount,9,heaterCount,4,tInt,2,tPoints,100,aver,1,RESaver,1,RESNPLC,5,RESrange,auto,chanVar,1,resType,PY_VAR8,RTD,True,
Time,A,B,C,D,D1,D2,D3,D4,Resistance
12410.0,98.2283,103.609,91.3279,2.9875,59.0823,0.0,0.0,0.0,32.5597
12412.0,98.1613,103.543,91.2683,2.9943,59.0881,0.0,0.0,0.0,32.55955
12414.0,98.0943,103.475,91.2083,3.0042,59.095,0.0,0.0,0.0,32.55934
12416.0,98.0256,103.407,91.147,3.0039,59.1033,0.0,0.0,0.0,32.55916
12418.0,97.9589,103.339,91.0872,3.0001,59.11,0.0,0.0,0.0,32.55916
12420.0,97.8933,103.273,91.0263,2.9867,59.1162,0.0,0.0,0.0,32.5592
12422.0,97.827,103.205,90.965,3.0013,59.1237,0.0,0.0,0.0,32.55888
12424.0,97.76,103.137,90.9047,3.0019,59.1303,0.0,0.0,0.0,32.5582
12426.0,97.6949,103.07,90.8445,2.996,59.1371,0.0,0.0,0.0,32.55738
12428.0,97.6282,103.002,90.7841,2.9859,59.1443,0.0,0.0,0.0,32.55767
